month,division,line,day_type,num_sched_trains,num_actual_trains,service delivered
2023-11-01,A DIVISION,1,1,1735,1668,96.13833
2023-11-01,A DIVISION,1,2,913,886,97.042716
2023-11-01,A DIVISION,2,2,1260,1174,93.1746
2023-11-01,A DIVISION,2,1,2255,2085,92.4612
2023-11-01,A DIVISION,3,1,2104,2007,95.389736
2023-11-01,A DIVISION,3,2,920,888,96.52174
2023-11-01,A DIVISION,4,1,2813,2688,95.55634
2023-11-01,A DIVISION,4,2,1848,1741,94.20996
2023-11-01,A DIVISION,5,1,2594,2385,91.94295
2023-11-01,A DIVISION,5,2,1519,1462,96.24753
2023-11-01,A DIVISION,6,2,1043,990,94.9185
2023-11-01,A DIVISION,6,1,2063,1934,93.74697
2023-11-01,A DIVISION,7,2,867,854,98.50058
2023-11-01,A DIVISION,7,1,2663,2486,93.35336
2023-11-01,A DIVISION,S 42nd,1,2049,2041,99.609566
2023-11-01,A DIVISION,S 42nd,2,1275,1275,100
2023-11-01,B DIVISION,A,2,1456,1360,93.406594
2023-11-01,B DIVISION,A,1,2561,2385,93.127686
2023-11-01,B DIVISION,B,1,1692,1570,92.789596
2023-11-01,B DIVISION,C,1,1550,1416,91.35484
2023-11-01,B DIVISION,C,2,1215,1155,95.06173
2023-11-01,B DIVISION,D,1,1806,1716,95.01661
2023-11-01,B DIVISION,D,2,1205,1131,93.85892
2023-11-01,B DIVISION,E,2,655,615,93.89313
2023-11-01,B DIVISION,E,1,1504,1388,92.287236
2023-11-01,B DIVISION,F,2,1220,1146,93.93443
2023-11-01,B DIVISION,F,1,2914,2639,90.5628
2023-11-01,B DIVISION,G,2,1523,1453,95.40381
2023-11-01,B DIVISION,G,1,887,875,98.647124
2023-11-01,B DIVISION,JZ,2,824,813,98.665047
2023-11-01,B DIVISION,JZ,1,1038,967,93.15992
2023-11-01,B DIVISION,L,2,1331,1282,96.318555
2023-11-01,B DIVISION,L,1,1942,1882,96.9104
2023-11-01,B DIVISION,M,2,207,206,99.51691
2023-11-01,B DIVISION,M,1,712,712,100
2023-11-01,B DIVISION,N,2,1050,974,92.761904
2023-11-01,B DIVISION,N,1,1855,1712,92.291105
2023-11-01,B DIVISION,Q,2,1640,1552,94.634145
2023-11-01,B DIVISION,Q,1,2091,1906,91.15256
2023-11-01,B DIVISION,R,1,2141,1994,93.13405
2023-11-01,B DIVISION,R,2,1224,1173,95.83333
2023-11-01,B DIVISION,S Fkln,1,714,711,99.57983
2023-11-01,B DIVISION,S Fkln,2,692,692,100
2023-11-01,B DIVISION,S Rock,1,431,431,100
2023-11-01,B DIVISION,S Rock,2,434,430,99.07834
2023-11-01,B DIVISION,W,1,778,714,91.77378
2023-11-01,Systemwide,Systemwide,1,42892,40312,93.98489
2023-11-01,Systemwide,Systemwide,2,24321,23252,95.60462
2023-10-01,A DIVISION,1,1,1753,1685,96.120936
2023-10-01,A DIVISION,1,2,1053,987,93.732196
2023-10-01,A DIVISION,2,1,2335,2155,92.29122
2023-10-01,A DIVISION,2,2,1539,1477,95.97141
2023-10-01,A DIVISION,3,2,1085,1047,96.497697
2023-10-01,A DIVISION,3,1,2158,2010,93.1418
2023-10-01,A DIVISION,4,1,2936,2761,94.03951
2023-10-01,A DIVISION,4,2,2051,1950,95.07557
2023-10-01,A DIVISION,5,1,2701,2482,91.89189
2023-10-01,A DIVISION,5,2,1099,1027,93.44859
2023-10-01,A DIVISION,6,1,2195,2077,94.624144
2023-10-01,A DIVISION,6,2,1137,1083,95.25066
2023-10-01,A DIVISION,7,1,2906,2696,92.773575
2023-10-01,A DIVISION,7,2,1165,1128,96.82403
2023-10-01,A DIVISION,S 42nd,1,2123,2124,100.0471
2023-10-01,A DIVISION,S 42nd,2,1431,1425,99.58071
2023-10-01,B DIVISION,A,1,2669,2491,93.330836
2023-10-01,B DIVISION,A,2,1532,1451,94.712794
2023-10-01,B DIVISION,B,1,1777,1675,94.25999
2023-10-01,B DIVISION,C,1,1584,1446,91.28788
2023-10-01,B DIVISION,C,2,1280,1113,86.95313
2023-10-01,B DIVISION,D,2,1410,1270,90.07092
2023-10-01,B DIVISION,D,1,1924,1771,92.047817
2023-10-01,B DIVISION,E,2,685,629,91.82482
2023-10-01,B DIVISION,E,1,1558,1433,91.97689
2023-10-01,B DIVISION,F,2,1390,1295,93.16547
2023-10-01,B DIVISION,F,1,3074,2753,89.55758
2023-10-01,B DIVISION,G,2,1807,1747,96.67958
2023-10-01,B DIVISION,G,1,953,927,97.271776
2023-10-01,B DIVISION,JZ,2,723,682,94.329184
2023-10-01,B DIVISION,JZ,1,1087,1025,94.29623
2023-10-01,B DIVISION,L,2,1582,1545,97.66119
2023-10-01,B DIVISION,L,1,2027,1985,97.92797
2023-10-01,B DIVISION,M,2,748,720,96.256685
2023-10-01,B DIVISION,M,1,717,705,98.32636
2023-10-01,B DIVISION,N,2,1405,1329,94.59075
2023-10-01,B DIVISION,N,1,1926,1810,93.977153
2023-10-01,B DIVISION,Q,2,822,745,90.632606
2023-10-01,B DIVISION,Q,1,2101,1940,92.33698
2023-10-01,B DIVISION,R,1,2243,2046,91.21712
2023-10-01,B DIVISION,R,2,1175,1117,95.06383
2023-10-01,B DIVISION,S Fkln,1,768,768,100
2023-10-01,B DIVISION,S Fkln,2,766,762,99.47781
2023-10-01,B DIVISION,S Rock,2,497,496,99.79879
2023-10-01,B DIVISION,S Rock,1,450,448,99.55556
2023-10-01,B DIVISION,W,2,188,151,80.31915
2023-10-01,B DIVISION,W,1,822,753,91.60584
2023-10-01,Systemwide,Systemwide,1,44787,41966,93.7013
2023-10-01,Systemwide,Systemwide,2,26570,25176,94.75348
2023-09-01,A DIVISION,1,1,1580,1484,93.92405
2023-09-01,A DIVISION,1,2,1025,1001,97.65854
2023-09-01,A DIVISION,2,1,2038,1893,92.885184
2023-09-01,A DIVISION,2,2,1531,1461,95.427823
2023-09-01,A DIVISION,3,1,1877,1784,95.045286
2023-09-01,A DIVISION,3,2,1355,1314,96.97417
2023-09-01,A DIVISION,4,1,2579,2432,94.300115
2023-09-01,A DIVISION,4,2,2060,1971,95.67961
2023-09-01,A DIVISION,5,1,2333,2163,92.71324
2023-09-01,A DIVISION,5,2,1379,1299,94.19869
2023-09-01,A DIVISION,6,1,1908,1807,94.7065
2023-09-01,A DIVISION,6,2,1223,1166,95.33933
2023-09-01,A DIVISION,7,1,2482,2371,95.5278
2023-09-01,A DIVISION,7,2,1312,1284,97.865856
2023-09-01,A DIVISION,S 42nd,1,1867,1865,99.89288
2023-09-01,A DIVISION,S 42nd,2,1042,1040,99.80806
2023-09-01,B DIVISION,A,2,1410,1337,94.82269
2023-09-01,B DIVISION,A,1,2348,2160,91.99318
2023-09-01,B DIVISION,B,1,1535,1401,91.27036
2023-09-01,B DIVISION,C,1,1379,1237,89.702684
2023-09-01,B DIVISION,C,2,1189,1026,86.291003
2023-09-01,B DIVISION,D,1,1622,1530,94.32799
2023-09-01,B DIVISION,D,2,1410,1330,94.32624
2023-09-01,B DIVISION,E,2,690,627,90.869564
2023-09-01,B DIVISION,E,1,1380,1289,93.405795
2023-09-01,B DIVISION,F,2,1379,1268,91.95069
2023-09-01,B DIVISION,F,1,2535,2300,90.729785
2023-09-01,B DIVISION,G,2,1969,1986,100.86339
2023-09-01,B DIVISION,G,1,825,807,97.818184
2023-09-01,B DIVISION,JZ,2,920,918,99.78261
2023-09-01,B DIVISION,JZ,1,943,900,95.440084
2023-09-01,B DIVISION,L,1,1750,1710,97.71429
2023-09-01,B DIVISION,L,2,1396,1369,98.0659
2023-09-01,B DIVISION,M,1,588,584,99.319726
2023-09-01,B DIVISION,M,2,546,527,96.520144
2023-09-01,B DIVISION,N,1,1682,1539,91.498214
2023-09-01,B DIVISION,N,2,1385,1318,95.16246
2023-09-01,B DIVISION,Q,1,1877,1735,92.434734
2023-09-01,B DIVISION,Q,2,1358,1302,95.87629
2023-09-01,B DIVISION,R,1,1919,1774,92.44398
2023-09-01,B DIVISION,R,2,1120,1007,89.910716
2023-09-01,B DIVISION,S Fkln,1,666,662,99.3994
2023-09-01,B DIVISION,S Fkln,2,740,740,100
2023-09-01,B DIVISION,S Rock,1,378,373,98.67725
2023-09-01,B DIVISION,S Rock,2,500,495,99
2023-09-01,B DIVISION,W,1,716,594,82.96089
2023-09-01,Systemwide,Systemwide,1,38807,36394,93.78205
2023-09-01,Systemwide,Systemwide,2,26939,25786,95.71996
2023-08-01,A DIVISION,1,1,1888,1762,93.32627
2023-08-01,A DIVISION,1,2,995,946,95.075375
2023-08-01,A DIVISION,2,1,2449,2247,91.751736
2023-08-01,A DIVISION,2,2,1357,1304,96.09433
2023-08-01,A DIVISION,3,1,2248,2124,94.483984
2023-08-01,A DIVISION,3,2,890,877,98.53933
2023-08-01,A DIVISION,4,1,3067,2891,94.26149
2023-08-01,A DIVISION,4,2,1840,1808,98.26087
2023-08-01,A DIVISION,5,1,2829,2584,91.339695
2023-08-01,A DIVISION,5,2,1067,1042,97.656983
2023-08-01,A DIVISION,6,1,2269,2131,93.918025
2023-08-01,A DIVISION,6,2,978,943,96.421266
2023-08-01,A DIVISION,7,1,2993,2784,93.01704
2023-08-01,A DIVISION,7,2,1129,1114,98.67139
2023-08-01,A DIVISION,S 42nd,1,2254,2232,99.023956
2023-08-01,A DIVISION,S 42nd,2,1221,1221,100
2023-08-01,B DIVISION,A,1,2877,2616,90.92805
2023-08-01,B DIVISION,A,2,1355,1277,94.243544
2023-08-01,B DIVISION,B,1,1846,1758,95.232934
2023-08-01,B DIVISION,C,1,1643,1466,89.227027
2023-08-01,B DIVISION,C,2,1130,1055,93.36283
2023-08-01,B DIVISION,D,1,1997,1875,93.890834
2023-08-01,B DIVISION,D,2,745,739,99.19463
2023-08-01,B DIVISION,E,2,305,292,95.73771
2023-08-01,B DIVISION,E,1,1743,1642,94.20539
2023-08-01,B DIVISION,F,2,909,715,78.657866
2023-08-01,B DIVISION,F,1,3217,2970,92.32204
2023-08-01,B DIVISION,G,2,1780,1752,98.42697
2023-08-01,B DIVISION,G,1,982,969,98.67617
2023-08-01,B DIVISION,JZ,2,833,818,98.19928
2023-08-01,B DIVISION,JZ,1,1084,1023,94.372696
2023-08-01,B DIVISION,L,2,945,938,99.25926
2023-08-01,B DIVISION,L,1,2116,2054,97.06994
2023-08-01,B DIVISION,M,1,1728,1625,94.03935
2023-08-01,B DIVISION,M,2,833,814,97.719085
2023-08-01,B DIVISION,N,1,1964,1785,90.88595
2023-08-01,B DIVISION,N,2,1250,1180,94.4
2023-08-01,B DIVISION,Q,1,2326,2167,93.16423
2023-08-01,B DIVISION,Q,2,1470,1373,93.40136
2023-08-01,B DIVISION,R,1,2231,2053,92.021513
2023-08-01,B DIVISION,R,2,1215,1170,96.2963
2023-08-01,B DIVISION,S Fkln,1,780,779,99.871796
2023-08-01,B DIVISION,S Fkln,2,676,670,99.11243
2023-08-01,B DIVISION,S Rock,1,473,474,100.21142
2023-08-01,B DIVISION,S Rock,2,445,437,98.202246
2023-08-01,B DIVISION,W,1,870,770,88.505745
2023-08-01,Systemwide,Systemwide,2,23368,22485,96.22133
2023-08-01,Systemwide,Systemwide,1,47874,44781,93.53929
2023-07-01,A DIVISION,1,1,1552,1496,96.391755
2023-07-01,A DIVISION,1,2,1138,1121,98.50615
2023-07-01,A DIVISION,2,1,2099,1975,94.09242
2023-07-01,A DIVISION,2,2,1674,1629,97.31183
2023-07-01,A DIVISION,3,2,1215,1191,98.02469
2023-07-01,A DIVISION,3,1,2010,1940,96.517414
2023-07-01,A DIVISION,4,1,2667,2524,94.63817
2023-07-01,A DIVISION,4,2,2305,2248,97.527117
2023-07-01,A DIVISION,5,1,2470,2285,92.51012
2023-07-01,A DIVISION,5,2,986,969,98.275864
2023-07-01,A DIVISION,6,1,1904,1836,96.428573
2023-07-01,A DIVISION,6,2,1149,1118,97.302
2023-07-01,A DIVISION,7,1,2652,2512,94.720966
2023-07-01,A DIVISION,7,2,1528,1465,95.87696
2023-07-01,A DIVISION,S 42nd,1,1919,1879,97.915584
2023-07-01,A DIVISION,S 42nd,2,1619,1617,99.87647
2023-07-01,B DIVISION,A,2,1268,1239,97.712934
2023-07-01,B DIVISION,A,1,2469,2299,93.11462
2023-07-01,B DIVISION,B,1,1561,1425,91.287637
2023-07-01,B DIVISION,C,2,990,954,96.363634
2023-07-01,B DIVISION,C,1,1416,1324,93.502825
2023-07-01,B DIVISION,D,2,1421,1395,98.170304
2023-07-01,B DIVISION,D,1,1783,1652,92.652833
2023-07-01,B DIVISION,E,2,770,711,92.33766
2023-07-01,B DIVISION,E,1,1492,1385,92.828417
2023-07-01,B DIVISION,F,1,2819,2630,93.295497
2023-07-01,B DIVISION,F,2,1529,1427,93.32897
2023-07-01,B DIVISION,G,1,855,835,97.66082
2023-07-01,B DIVISION,G,2,2209,2155,97.55545
2023-07-01,B DIVISION,JZ,1,964,918,95.228213
2023-07-01,B DIVISION,JZ,2,808,823,101.85643
2023-07-01,B DIVISION,L,1,1841,1806,98.09886
2023-07-01,B DIVISION,L,2,1572,1507,95.86514
2023-07-01,B DIVISION,M,2,836,817,97.727275
2023-07-01,B DIVISION,M,1,1745,1581,90.60172
2023-07-01,B DIVISION,N,1,1708,1554,90.983605
2023-07-01,B DIVISION,N,2,828,787,95.04831
2023-07-01,B DIVISION,Q,2,2244,2089,93.09269
2023-07-01,B DIVISION,Q,1,2016,1850,91.765875
2023-07-01,B DIVISION,R,2,855,809,94.61988
2023-07-01,B DIVISION,R,1,1938,1770,91.33127
2023-07-01,B DIVISION,S Fkln,1,702,697,99.28775
2023-07-01,B DIVISION,S Fkln,2,830,830,100
2023-07-01,B DIVISION,S Rock,2,433,430,99.30716
2023-07-01,B DIVISION,S Rock,1,396,392,98.9899
2023-07-01,B DIVISION,W,1,713,640,89.761573
2023-07-01,Systemwide,Systemwide,1,41691,39205,94.03708
2023-07-01,Systemwide,Systemwide,2,28207,27331,96.89439
2023-06-01,A DIVISION,1,1,1780,1677,94.213486
2023-06-01,A DIVISION,1,2,947,920,97.14889
2023-06-01,A DIVISION,2,1,2332,2229,95.58319
2023-06-01,A DIVISION,2,2,1517,1449,95.51747
2023-06-01,A DIVISION,3,1,2191,2116,96.576905
2023-06-01,A DIVISION,3,2,1210,1172,96.8595
2023-06-01,A DIVISION,4,1,2921,2796,95.72064
2023-06-01,A DIVISION,4,2,1817,1713,94.27628
2023-06-01,A DIVISION,5,1,2687,2510,93.41273
2023-06-01,A DIVISION,5,2,1155,1101,95.32468
2023-06-01,A DIVISION,6,2,961,922,95.94173
2023-06-01,A DIVISION,6,1,2266,2216,97.793466
2023-06-01,A DIVISION,7,2,1155,1126,97.48918
2023-06-01,A DIVISION,7,1,2852,2717,95.26648
2023-06-01,A DIVISION,S 42nd,1,2171,2165,99.72363
2023-06-01,A DIVISION,S 42nd,2,1434,1434,100
2023-06-01,B DIVISION,A,2,1473,1305,88.594705
2023-06-01,B DIVISION,A,1,2662,2468,92.71225
2023-06-01,B DIVISION,B,1,1790,1646,91.95531
2023-06-01,B DIVISION,C,1,1600,1480,92.5
2023-06-01,B DIVISION,C,2,1205,1022,84.81328
2023-06-01,B DIVISION,D,1,1932,1811,93.73706
2023-06-01,B DIVISION,D,2,1220,1147,94.01639
2023-06-01,B DIVISION,E,2,155,155,100
2023-06-01,B DIVISION,E,1,1688,1574,93.24645
2023-06-01,B DIVISION,F,2,1085,1016,93.640554
2023-06-01,B DIVISION,F,1,3018,2846,94.30086
2023-06-01,B DIVISION,G,2,1488,1458,97.98387
2023-06-01,B DIVISION,G,1,968,945,97.62397
2023-06-01,B DIVISION,JZ,2,693,659,95.09379
2023-06-01,B DIVISION,JZ,1,1087,1056,97.148114
2023-06-01,B DIVISION,L,2,1718,1651,96.100116
2023-06-01,B DIVISION,L,1,2049,1953,95.31479
2023-06-01,B DIVISION,M,2,356,339,95.22472
2023-06-01,B DIVISION,M,1,1861,1719,92.369694
2023-06-01,B DIVISION,N,2,1244,1152,92.6045
2023-06-01,B DIVISION,N,1,1878,1740,92.651755
2023-06-01,B DIVISION,Q,2,1635,1513,92.538226
2023-06-01,B DIVISION,Q,1,2186,2076,94.96798
2023-06-01,B DIVISION,R,1,2120,1971,92.9717
2023-06-01,B DIVISION,R,2,1230,1161,94.390243
2023-06-01,B DIVISION,S Fkln,1,756,754,99.73545
2023-06-01,B DIVISION,S Fkln,2,580,580,100
2023-06-01,B DIVISION,S Rock,1,443,443,100
2023-06-01,B DIVISION,S Rock,2,443,408,92.09932
2023-06-01,B DIVISION,W,1,818,755,92.29829
2023-06-01,Systemwide,Systemwide,2,24721,23403,94.6685
2023-06-01,Systemwide,Systemwide,1,46056,43663,94.80415
2023-05-01,A DIVISION,1,1,1761,1686,95.74106
2023-05-01,A DIVISION,1,2,919,888,96.62677
2023-05-01,A DIVISION,2,1,2281,2161,94.73915
2023-05-01,A DIVISION,2,2,1310,1181,90.15267
2023-05-01,A DIVISION,3,2,1090,1071,98.25688
2023-05-01,A DIVISION,3,1,2190,2122,96.89498
2023-05-01,A DIVISION,4,1,2933,2777,94.681215
2023-05-01,A DIVISION,4,2,1862,1751,94.038665
2023-05-01,A DIVISION,5,1,2572,2381,92.573875
2023-05-01,A DIVISION,5,2,876,854,97.48858
2023-05-01,A DIVISION,6,1,2099,1976,94.140065
2023-05-01,A DIVISION,6,2,928,904,97.41379
2023-05-01,A DIVISION,7,1,2877,2793,97.08029
2023-05-01,A DIVISION,7,2,1264,1195,94.54114
2023-05-01,A DIVISION,S 42nd,1,2151,2150,99.95351
2023-05-01,A DIVISION,S 42nd,2,1407,1407,100
2023-05-01,B DIVISION,A,1,2695,2513,93.24675
2023-05-01,B DIVISION,A,2,1116,1042,93.369174
2023-05-01,B DIVISION,B,1,1752,1637,93.436074
2023-05-01,B DIVISION,C,1,1607,1497,93.15495
2023-05-01,B DIVISION,C,2,930,881,94.73118
2023-05-01,B DIVISION,D,1,1950,1801,92.358977
2023-05-01,B DIVISION,D,2,1235,1100,89.068824
2023-05-01,B DIVISION,E,2,235,228,97.021276
2023-05-01,B DIVISION,E,1,1677,1534,91.47287
2023-05-01,B DIVISION,F,2,1160,1132,97.58621
2023-05-01,B DIVISION,F,1,3058,2845,93.03466
2023-05-01,B DIVISION,G,2,1128,1108,98.22695
2023-05-01,B DIVISION,G,1,974,948,97.330594
2023-05-01,B DIVISION,JZ,1,1079,1060,98.23911
2023-05-01,B DIVISION,JZ,2,687,658,95.778745
2023-05-01,B DIVISION,L,1,2063,2053,99.51527
2023-05-01,B DIVISION,L,2,1568,1538,98.08673
2023-05-01,B DIVISION,M,1,1912,1781,93.148535
2023-05-01,B DIVISION,M,2,346,335,96.82081
2023-05-01,B DIVISION,N,1,1899,1766,92.99631
2023-05-01,B DIVISION,N,2,1225,1055,86.12245
2023-05-01,B DIVISION,Q,1,2209,2108,95.427793
2023-05-01,B DIVISION,Q,2,1554,1510,97.168595
2023-05-01,B DIVISION,R,1,2126,1992,93.697083
2023-05-01,B DIVISION,R,2,1155,1097,94.978356
2023-05-01,B DIVISION,S Fkln,1,768,763,99.348956
2023-05-01,B DIVISION,S Fkln,2,682,681,99.85337
2023-05-01,B DIVISION,S Rock,2,219,216,98.630136
2023-05-01,B DIVISION,S Rock,1,446,443,99.327356
2023-05-01,B DIVISION,W,1,818,753,92.05379
2023-05-01,Systemwide,Systemwide,1,45897,43540,94.86459
2023-05-01,Systemwide,Systemwide,2,22896,21832,95.3529
2023-04-01,A DIVISION,1,1,1680,1592,94.7619
2023-04-01,A DIVISION,1,2,1125,1102,97.955555
2023-04-01,A DIVISION,2,1,2090,1969,94.210523
2023-04-01,A DIVISION,2,2,1697,1641,96.70006
2023-04-01,A DIVISION,3,2,1535,1526,99.41368
2023-04-01,A DIVISION,3,1,1955,1863,95.29412
2023-04-01,A DIVISION,4,2,2303,2230,96.83022
2023-04-01,A DIVISION,4,1,2680,2556,95.373136
2023-04-01,A DIVISION,5,1,2464,2320,94.15584
